customer_id,DOB,gender,Age (Years),YOB,MOB,address,postcode,state,job_industry_category,job_title,wealth_segment,owns_car,online_order,order_status,brand,product_line,product_class,product_size,tenure,property_valuation,past_3_years_bike_related_purchases,list_price,standard_cost,transaction_date,product_first_sold_date
778,17/11/1976,Male,47,1976,November,90 New Castle Trail,2137,NSW,Manufacturing,Assistant Professor,High Net Worth,No,null,Approved,Giant Bicycles,Standard,high,small,13,9,24,1977.36,1759.85,29/04/2017,24/08/2011
779,10/02/1992,Female,32,1992,February,2570 Wayridge Park,2093,NSW,Health,Staff Accountant III,High Net Worth,No,FALSE,Approved,Giant Bicycles,Road,medium,medium,7,9,1,792.9,594.68,09/10/2017,02/10/1992
780,12/10/1973,Female,50,1973,October,70 Old Gate Street,2354,NSW,Financial Services,Professor,Mass Customer,No,FALSE,Approved,Trek Bicycles,Standard,medium,small,20,3,24,1775.81,1580.47,03/10/2017,05/05/2010
781,15/11/1958,Male,65,1958,November,3 Magdeline Terrace,2190,NSW,Manufacturing,Legal Assistant,Mass Customer,No,TRUE,Approved,WeareA2B,Touring,medium,medium,17,10,80,1466.68,363.25,23/02/2017,03/03/2014
782,29/08/1976,Female,47,1976,August,36744 Birchwood Center,4019,QLD,Manufacturing,Geological Engineer,Mass Customer,No,FALSE,Cancelled,Trek Bicycles,Standard,medium,small,17,3,30,1775.81,1580.47,22/02/2017,05/05/2010
783,25/07/1985,Male,38,1985,July,68 Chinook Street,4814,QLD,Retail,Information Systems Manager,Affluent Customer,No,TRUE,Approved,Solex,Standard,medium,medium,14,2,6,1151.96,649.49,25/09/2017,09/02/1997
784,24/01/1977,Male,47,1977,January,0 Valley Edge Plaza,3201,VIC,IT,Accounting Assistant III,High Net Worth,Yes,TRUE,Approved,Solex,Standard,high,medium,22,6,10,748.17,448.9,09/08/2017,20/07/1999
785,26/08/1979,Female,44,1979,August,8 Starling Trail,2282,NSW,Manufacturing,Assistant Professor,Mass Customer,Yes,TRUE,Approved,Norco Bicycles,Standard,low,medium,18,8,48,958.74,748.9,10/12/2017,09/11/1996
786,14/02/1985,Male,39,1985,February,3 Crest Line Plaza,2223,NSW,Financial Services,null,Affluent Customer,No,FALSE,Approved,OHM Cycles,Standard,medium,medium,16,10,34,1636.9,44.71,21/01/2017,20/08/2010
787,15/12/1996,Female,27,1996,December,0601 Stephen Place,2292,NSW,Retail,null,Affluent Customer,Yes,TRUE,Approved,Giant Bicycles,Standard,medium,large,2,7,29,1765.3,709.48,01/10/2017,10/08/2015
788,01/07/1964,Male,59,1964,July,00 Mockingbird Junction,2141,NSW,Health,Social Worker,Mass Customer,No,FALSE,Approved,Giant Bicycles,Standard,medium,small,11,9,62,1311.44,1167.18,12/11/2017,11/10/1992
789,28/04/1978,Female,46,1978,April,37817 Burning Wood Circle,2126,NSW,Manufacturing,Geological Engineer,Affluent Customer,Yes,FALSE,Approved,WeareA2B,Standard,medium,medium,14,11,69,1228.07,400.91,28/09/2017,10/10/2014
790,24/03/1968,Female,56,1968,March,02353 Kropf Lane,3046,VIC,n/a,Senior Editor,Affluent Customer,No,TRUE,Approved,WeareA2B,Touring,medium,large,15,9,22,1890.39,260.14,12/05/2017,21/01/1991
791,29/09/1968,Female,55,1968,September,79 Arkansas Drive,3008,VIC,Manufacturing,Professor,Mass Customer,Yes,TRUE,Approved,Trek Bicycles,Road,low,small,14,10,3,1720.7,1531.42,14/05/2017,28/07/2014
792,19/11/1975,Male,48,1975,November,4085 Jackson Hill,2830,NSW,n/a,Structural Engineer,High Net Worth,Yes,FALSE,Approved,OHM Cycles,Standard,high,medium,4,7,10,2005.66,1203.4,13/12/2017,18/10/2015
793,30/01/1989,Female,35,1989,January,57 Gulseth Terrace,2099,NSW,Financial Services,Actuary,High Net Worth,Yes,TRUE,Approved,WeareA2B,Standard,medium,medium,9,10,97,1807.45,778.69,10/06/2017,24/10/1995
794,12/05/1955,Male,69,1955,May,52737 Morningstar Crossing,2250,NSW,Financial Services,Compensation Analyst,Affluent Customer,Yes,TRUE,Approved,OHM Cycles,Touring,low,medium,16,3,99,1073.07,933.84,05/04/2017,10/08/2015
795,20/08/1973,Female,50,1973,August,866 Rockefeller Junction,2171,NSW,Financial Services,Environmental Tech,High Net Worth,No,FALSE,Approved,Norco Bicycles,Standard,high,small,18,9,35,1661.92,1479.11,07/02/2017,09/09/1994
796,27/05/1997,Female,26,1997,May,414 Kensington Lane,3076,VIC,Financial Services,Financial Analyst,Mass Customer,No,TRUE,Approved,Norco Bicycles,Road,medium,medium,2,8,8,543.39,407.54,24/12/2017,22/11/2016
797,20/10/1973,Female,50,1973,October,81 Holy Cross Alley,2077,NSW,Financial Services,Internal Auditor,Mass Customer,No,TRUE,Approved,Solex,Standard,medium,medium,19,8,51,1945.43,333.18,18/08/2017,31/08/2002
798,20/05/1988,Female,36,1988,May,1 Loomis Parkway,3156,VIC,Financial Services,Teacher,High Net Worth,No,FALSE,Approved,Trek Bicycles,Standard,medium,small,5,9,22,1386.84,1234.29,29/06/2017,05/08/2003
800,31/12/1978,Male,45,1978,December,92344 Oakridge Drive,4873,QLD,Manufacturing,Account Coordinator,Mass Customer,No,FALSE,Approved,OHM Cycles,Standard,medium,medium,8,4,68,1636.9,44.71,18/08/2017,20/08/2010
801,08/10/1980,Male,43,1980,October,1626 Dawn Street,4514,QLD,n/a,Geologist IV,Affluent Customer,No,TRUE,Approved,Trek Bicycles,Standard,medium,medium,20,3,28,499.53,388.72,01/07/2017,23/06/1999
802,20/02/1986,Female,38,1986,February,845 Talisman Pass,4210,QLD,Financial Services,Financial Analyst,Mass Customer,No,FALSE,Approved,WeareA2B,Standard,medium,medium,3,7,50,1807.45,778.69,18/03/2017,21/05/2015
803,11/11/1999,Female,24,1999,November,1899 Manley Court,4551,QLD,Manufacturing,Nuclear Power Engineer,High Net Worth,No,TRUE,Approved,Trek Bicycles,Standard,medium,large,3,7,96,1469.44,596.55,17/06/2017,18/05/2012
804,17/06/1999,Female,24,1999,June,15067 Commercial Pass,4006,QLD,n/a,Technical Writer,High Net Worth,Yes,FALSE,Approved,OHM Cycles,Standard,medium,medium,1,7,98,1636.9,44.71,17/03/2017,31/08/2002
805,19/04/1960,Female,64,1960,April,80932 5th Street,2754,NSW,Manufacturing,Electrical Engineer,Mass Customer,No,FALSE,Approved,OHM Cycles,Standard,medium,medium,10,8,48,235.63,125.07,21/02/2017,07/08/2004
806,28/07/1992,Male,31,1992,July,018 Erie Point,2767,NSW,Retail,Sales Representative,Mass Customer,Yes,FALSE,Approved,OHM Cycles,Road,medium,small,7,9,66,1810,1610.9,24/03/2017,12/04/1993
807,25/11/1980,Female,43,1980,November,40402 Moulton Park,2282,NSW,n/a,Safety Technician I,Affluent Customer,No,FALSE,Approved,Solex,Standard,low,medium,16,8,48,945.04,507.58,05/04/2017,19/12/1995
808,21/11/1979,Male,44,1979,November,246 Norway Maple Trail,3810,VIC,Health,Social Worker,High Net Worth,Yes,TRUE,Approved,Solex,Standard,low,medium,17,2,21,1289.85,74.51,14/05/2017,10/04/2012
809,23/10/1977,Female,46,1977,October,2 Autumn Leaf Plaza,2137,NSW,Health,Biostatistician III,Mass Customer,No,FALSE,Approved,OHM Cycles,Road,medium,medium,18,8,83,742.54,667.4,09/05/2017,07/11/1991
810,04/04/1998,Female,26,1998,April,808 Starling Place,2173,NSW,Health,Software Test Engineer IV,Mass Customer,Yes,TRUE,Approved,Norco Bicycles,Standard,low,medium,1,9,24,363.01,290.41,11/08/2017,10/10/2002
811,13/01/1984,Male,40,1984,January,5409 Mandrake Circle,2152,NSW,n/a,Nurse Practicioner,Mass Customer,No,FALSE,Approved,OHM Cycles,Standard,medium,medium,8,10,6,1227.34,770.89,09/07/2017,10/08/1994
812,22/09/1989,Female,34,1989,September,786 Bonner Drive,2340,NSW,Financial Services,null,Mass Customer,No,TRUE,Approved,null,null,null,null,16,4,1,1294.66,null,10/04/2017,null
813,21/03/1962,Female,62,1962,March,7175 Orin Junction,2088,NSW,Health,Account Representative III,Mass Customer,No,TRUE,Approved,OHM Cycles,Standard,high,medium,14,12,12,2005.66,1203.4,25/10/2017,10/04/2012
814,23/12/1959,Male,64,1959,December,8208 Lotheville Street,3805,VIC,Manufacturing,Analog Circuit Design manager,Mass Customer,No,FALSE,Approved,Giant Bicycles,Touring,medium,large,14,8,60,1873.97,863.95,27/01/2017,20/08/2010
815,06/07/1974,Female,49,1974,July,25689 Eastlawn Crossing,2067,NSW,Manufacturing,null,Mass Customer,Yes,FALSE,Approved,Solex,Standard,high,medium,22,11,47,1024.66,614.8,11/07/2017,15/07/1993
816,10/01/1957,Female,67,1957,January,44 Lakewood Gardens Pass,2122,NSW,Manufacturing,Product Engineer,Mass Customer,No,FALSE,Approved,Norco Bicycles,Road,medium,medium,15,10,71,1036.59,206.35,12/03/2017,06/05/1991
817,08/04/1992,Male,32,1992,April,87 Twin Pines Plaza,3976,VIC,Financial Services,Editor,Mass Customer,Yes,FALSE,Approved,Norco Bicycles,Standard,low,medium,6,5,38,958.74,748.9,06/11/2017,12/03/2013
818,21/12/1973,Female,50,1973,December,65 Sachtjen Park,2067,NSW,Manufacturing,Chemical Engineer,Mass Customer,No,FALSE,Approved,Trek Bicycles,Standard,medium,large,11,11,17,2091.47,388.92,20/11/2017,15/09/2012
819,17/07/1975,Male,48,1975,July,84 Loomis Pass,2000,NSW,Manufacturing,Associate Professor,Affluent Customer,Yes,TRUE,Approved,Solex,Standard,medium,medium,5,12,7,1483.2,99.59,17/11/2017,22/10/2005
820,06/01/1977,Female,47,1977,January,58047 Westport Road,2040,NSW,Financial Services,null,High Net Worth,No,FALSE,Approved,Solex,Standard,medium,medium,16,12,12,71.49,53.62,23/06/2017,02/12/2012
821,24/07/1981,Male,42,1981,July,59000 American Center,2530,NSW,Financial Services,Financial Analyst,Mass Customer,Yes,FALSE,Approved,WeareA2B,Touring,medium,large,7,8,41,1362.99,57.74,26/10/2017,09/06/2013
822,23/10/1974,Female,49,1974,October,659 Scofield Street,3175,VIC,Health,Sales Associate,High Net Worth,No,FALSE,Approved,OHM Cycles,Standard,high,medium,17,5,67,2005.66,1203.4,05/02/2017,10/04/2012
823,17/02/1990,Female,34,1990,February,388 Weeping Birch Plaza,2156,NSW,Manufacturing,Internal Auditor,Affluent Customer,No,TRUE,Approved,WeareA2B,Standard,medium,medium,9,11,91,1769.64,108.76,30/08/2017,09/05/2011
824,27/02/1977,Female,47,1977,February,09413 Holmberg Terrace,4127,QLD,Financial Services,Financial Advisor,Affluent Customer,Yes,FALSE,Approved,WeareA2B,Standard,medium,medium,12,3,97,1769.64,108.76,30/09/2017,09/05/2011
825,15/08/1975,Male,48,1975,August,8640 Village Junction,2066,NSW,n/a,Computer Systems Analyst IV,Affluent Customer,Yes,TRUE,Approved,Norco Bicycles,Standard,medium,small,16,12,17,1216.14,1082.36,16/05/2017,22/11/2016
826,25/12/1998,Male,25,1998,December,177 Sheridan Trail,2759,NSW,Financial Services,Recruiting Manager,Mass Customer,Yes,TRUE,Approved,Giant Bicycles,Road,medium,medium,1,8,92,1538.99,829.65,05/08/2017,02/08/2015
827,07/05/1996,Female,28,1996,May,1 Oriole Alley,4171,QLD,Health,null,Affluent Customer,No,TRUE,Approved,Trek Bicycles,Standard,medium,small,5,11,90,1775.81,1580.47,02/04/2017,05/05/2010
828,14/12/1957,Female,66,1957,December,8925 Ryan Trail,2073,NSW,Health,null,Mass Customer,Yes,FALSE,Approved,Giant Bicycles,Road,low,small,20,11,93,590.26,525.33,10/04/2017,31/08/2002
829,22/01/2001,Male,23,2001,January,77 Nova Junction,3218,VIC,Financial Services,Environmental Tech,High Net Worth,Yes,FALSE,Approved,Giant Bicycles,Standard,high,medium,2,8,84,1129.13,677.48,29/06/2017,09/08/2005
830,31/05/1981,Male,42,1981,May,43 Esker Pass,2228,NSW,Manufacturing,VP Quality Control,Affluent Customer,No,TRUE,Approved,Norco Bicycles,Standard,low,medium,6,8,58,958.74,748.9,01/05/2017,07/12/2005
831,20/04/1973,Male,51,1973,April,205 Melody Circle,4207,QLD,Financial Services,Paralegal,Affluent Customer,No,TRUE,Approved,Solex,Standard,medium,medium,11,4,4,478.16,298.72,19/12/2017,23/06/1993
832,30/11/1977,Male,46,1977,November,44997 Anniversary Way,4114,QLD,Retail,Research Assistant IV,Mass Customer,No,TRUE,Approved,Norco Bicycles,Road,medium,medium,14,3,30,1036.59,206.35,15/10/2017,06/05/1991
833,03/10/1995,Male,28,1995,October,4444 Bunting Point,2430,NSW,n/a,Safety Technician II,High Net Worth,Yes,FALSE,Approved,WeareA2B,Standard,medium,medium,4,7,9,1769.64,108.76,28/02/2017,04/06/2012
834,07/04/1973,Male,51,1973,April,3 Washington Plaza,3199,VIC,Financial Services,Environmental Tech,Mass Customer,No,FALSE,Approved,Trek Bicycles,Standard,medium,small,3,7,37,1775.81,1580.47,26/06/2017,05/05/2010
835,22/04/1968,Male,56,1968,April,285 Aberg Point,2192,NSW,Manufacturing,Electrical Engineer,Mass Customer,Yes,TRUE,Approved,OHM Cycles,Standard,high,medium,9,10,85,1458.17,874.9,23/10/2017,02/02/2006
836,02/04/1990,Female,34,1990,April,4 Sachtjen Avenue,4210,QLD,Financial Services,Actuary,Mass Customer,Yes,FALSE,Approved,OHM Cycles,Standard,high,medium,9,10,33,1458.17,874.9,01/08/2017,02/02/2006
837,11/01/1957,Male,67,1957,January,055 Dakota Pass,2290,NSW,n/a,Internal Auditor,Mass Customer,Yes,TRUE,Approved,WeareA2B,Standard,medium,medium,13,8,4,1762.96,950.52,06/06/2017,04/06/2012
838,03/02/1971,Male,53,1971,February,6 Green Ridge Circle,4350,QLD,Financial Services,Financial Advisor,High Net Worth,No,TRUE,Approved,Norco Bicycles,Road,medium,medium,15,3,27,543.39,407.54,13/04/2017,22/11/2016
840,20/06/1964,Male,59,1964,June,74251 Golden Leaf Lane,4413,QLD,Financial Services,VP Sales,Affluent Customer,Yes,FALSE,Approved,Giant Bicycles,Standard,medium,small,19,3,94,1311.44,1167.18,22/11/2017,07/06/2010
841,22/09/1966,Male,57,1966,September,2 Dwight Street,3187,VIC,Manufacturing,Marketing Manager,Affluent Customer,Yes,TRUE,Approved,WeareA2B,Standard,medium,medium,8,11,93,1065.03,230.09,31/05/2017,04/08/2007
842,16/08/1999,Male,24,1999,August,511 Gulseth Plaza,3028,VIC,Financial Services,Compensation Analyst,High Net Worth,No,null,Approved,Solex,Standard,high,medium,2,6,59,1024.66,614.8,23/10/2017,09/11/1996
843,05/09/1989,Male,34,1989,September,71801 Grover Point,2166,NSW,Manufacturing,Developer II,Affluent Customer,Yes,TRUE,Approved,OHM Cycles,Standard,high,medium,9,10,80,227.88,136.73,11/12/2017,09/07/2016
844,13/01/1978,Male,46,1978,January,69 Hovde Plaza,2680,NSW,Financial Services,Nurse Practicioner,High Net Worth,No,FALSE,Approved,Giant Bicycles,Standard,medium,medium,9,5,13,1403.5,954.82,15/11/2017,14/11/2016
845,24/12/1973,Female,50,1973,December,3387 Warrior Court,2527,NSW,Manufacturing,Associate Professor,Mass Customer,No,FALSE,Approved,Solex,Standard,low,medium,3,7,51,945.04,507.58,25/04/2017,19/12/1995
846,25/03/1954,Male,70,1954,March,7837 Derek Street,2147,NSW,Manufacturing,Geologist I,Affluent Customer,No,TRUE,Approved,WeareA2B,Touring,medium,large,17,9,60,1890.39,260.14,24/06/2017,21/01/1991
847,26/05/1991,Female,32,1991,May,00 Algoma Crossing,2141,NSW,Retail,Chief Design Engineer,High Net Worth,No,FALSE,Approved,Giant Bicycles,Road,medium,medium,9,7,66,792.9,594.68,06/01/2017,02/10/1992
848,25/06/1979,Male,44,1979,June,341 Londonderry Point,4215,QLD,Manufacturing,VP Product Management,Mass Customer,No,FALSE,Approved,Norco Bicycles,Standard,medium,medium,13,7,79,360.4,270.3,12/08/2017,06/12/2016
849,15/09/1969,Male,54,1969,September,2661 Di Loreto Point,4701,QLD,Entertainment,Librarian,Mass Customer,No,FALSE,Approved,Solex,Standard,medium,medium,10,7,72,1483.2,99.59,24/08/2017,17/12/1998
850,24/09/2000,Male,23,2000,September,036 Kedzie Terrace,2163,NSW,Health,Clinical Specialist,Mass Customer,No,TRUE,Approved,WeareA2B,Standard,medium,medium,1,9,79,1807.45,778.69,25/11/2017,21/05/2015
851,30/12/1987,Female,36,1987,December,615 Spenser Drive,4220,QLD,n/a,Project Manager,Affluent Customer,Yes,TRUE,Approved,Giant Bicycles,Road,medium,medium,2,10,19,792.9,594.68,24/09/2017,10/11/1991
852,04/11/2000,Female,23,2000,November,641 Waywood Lane,2336,NSW,Financial Services,Compensation Analyst,Affluent Customer,Yes,null,null,null,null,null,null,2,7,37,null,null,null,null
853,04/10/1981,Female,42,1981,October,49 Buhler Plaza,2650,NSW,Retail,Media Manager I,Mass Customer,Yes,FALSE,Approved,Trek Bicycles,Standard,low,medium,16,2,26,1057.51,154.4,23/05/2017,12/07/1994
854,24/10/2000,Female,23,2000,October,56 Graceland Alley,3031,VIC,n/a,Marketing Manager,Affluent Customer,No,FALSE,Approved,Trek Bicycles,Road,low,medium,2,7,35,980.37,234.43,04/10/2017,10/07/1991
855,26/10/1974,Female,49,1974,October,3 Magdeline Way,4415,QLD,Retail,General Manager,High Net Worth,Yes,FALSE,Approved,Solex,Touring,medium,large,16,2,74,2083.94,675.03,14/02/2017,05/05/2010
856,01/10/1988,Male,35,1988,October,94 Anhalt Way,3139,VIC,Financial Services,Quality Engineer,Mass Customer,Yes,TRUE,Approved,Giant Bicycles,Standard,high,medium,9,7,63,1179,707.4,18/12/2017,25/08/1997
857,14/08/1964,Female,59,1964,August,18 Parkside Plaza,4122,QLD,n/a,General Manager,High Net Worth,No,FALSE,Approved,Giant Bicycles,Standard,medium,large,4,4,15,1635.3,993.66,27/11/2017,11/12/2007
858,02/06/1980,Female,43,1980,June,681 Transport Pass,4055,QLD,Financial Services,Internal Auditor,High Net Worth,Yes,FALSE,Approved,Norco Bicycles,Standard,medium,medium,9,7,79,1198.46,381.1,19/12/2017,26/07/1999
859,02/08/1978,Female,45,1978,August,6 Harper Lane,2150,NSW,Financial Services,Geologist I,Affluent Customer,Yes,TRUE,Approved,Solex,Standard,medium,large,7,10,53,1061.56,733.58,20/05/2017,21/05/2015
860,12/08/1980,Female,43,1980,August,59041 Independence Point,4020,QLD,n/a,null,High Net Worth,Yes,FALSE,Approved,Giant Bicycles,Standard,high,small,7,9,80,1977.36,1759.85,28/05/2017,22/10/2005
861,24/05/1977,Female,47,1977,May,55 Hovde Parkway,3975,VIC,Financial Services,Senior Financial Analyst,High Net Worth,No,TRUE,Approved,Giant Bicycles,Standard,high,medium,17,8,73,1274.93,764.96,10/04/2017,04/08/2007
862,27/12/1977,Male,46,1977,December,36903 Reinke Trail,3147,VIC,Argiculture,Information Systems Manager,High Net Worth,Yes,FALSE,Approved,Norco Bicycles,Road,high,large,16,10,83,774.53,464.72,06/11/2017,10/04/2012
863,10/09/1961,Female,62,1961,September,938 Nova Junction,3623,VIC,Financial Services,Senior Financial Analyst,Affluent Customer,No,FALSE,Approved,Norco Bicycles,Road,medium,large,5,1,19,1240.31,795.1,20/06/2017,10/01/2011
864,06/03/1970,Male,54,1970,March,48 Bobwhite Crossing,4122,QLD,Retail,null,High Net Worth,Yes,FALSE,Approved,Giant Bicycles,Standard,medium,large,4,8,6,1812.75,582.48,22/06/2017,07/06/2010
865,12/04/1965,Female,59,1965,April,7391 Ruskin Parkway,4356,QLD,Telecommunications,Desktop Support Technician,Mass Customer,No,TRUE,Approved,Solex,Standard,medium,medium,19,5,73,478.16,298.72,05/08/2017,23/06/1993
866,05/01/1973,Male,51,1973,January,677 Butternut Crossing,2216,NSW,n/a,Associate Professor,Affluent Customer,Yes,FALSE,Approved,Trek Bicycles,Road,medium,large,14,7,28,1894.19,598.76,01/03/2017,17/12/1998
867,10/05/1973,Female,51,1973,May,8360 Washington Avenue,3124,VIC,n/a,VP Marketing,Mass Customer,No,TRUE,Approved,WeareA2B,Touring,medium,large,17,12,12,1362.99,57.74,06/03/2017,20/04/1993
868,18/07/1979,Female,44,1979,July,519 Maywood Pass,2768,NSW,Financial Services,VP Accounting,Mass Customer,Yes,TRUE,Approved,Solex,Standard,low,medium,11,10,84,1289.85,74.51,22/03/2017,10/04/2012
869,11/03/1984,Female,40,1984,March,6712 Nova Crossing,2065,NSW,Financial Services,Account Representative I,High Net Worth,Yes,null,null,null,null,null,null,10,10,7,null,null,null,null
870,29/01/1964,Male,60,1964,January,383 Rockefeller Junction,2753,NSW,Health,Pharmacist,Mass Customer,No,FALSE,Approved,Solex,Standard,medium,large,6,9,63,1071.23,380.74,24/04/2017,05/04/1996
871,20/01/1992,Female,32,1992,January,71039 Packers Street,2034,NSW,n/a,null,Mass Customer,Yes,TRUE,Approved,OHM Cycles,Standard,medium,medium,5,10,40,1636.9,44.71,06/11/2017,24/10/1995
872,28/04/1971,Female,53,1971,April,5 Hauk Lane,2650,NSW,IT,Structural Engineer,Mass Customer,No,FALSE,Approved,Trek Bicycles,Road,medium,medium,13,3,47,290.62,215.14,12/07/2017,18/12/2004
873,23/12/1959,Male,64,1959,December,02377 Maywood Trail,2287,NSW,Health,Occupational Therapist,Affluent Customer,Yes,TRUE,Approved,OHM Cycles,Standard,medium,medium,20,7,37,912.52,141.4,07/04/2017,05/11/2010
874,05/05/2001,Male,23,2001,May,2 School Street,2010,NSW,Health,null,Mass Customer,Yes,FALSE,Approved,OHM Cycles,Road,medium,small,1,10,78,1810,1610.9,14/05/2017,12/04/1993
875,23/02/1999,Male,25,1999,February,9254 Straubel Street,3034,VIC,Financial Services,Recruiting Manager,Mass Customer,Yes,TRUE,Approved,Trek Bicycles,Standard,medium,large,2,9,34,2091.47,388.92,04/01/2017,16/09/2013
876,06/10/1968,Male,55,1968,October,3 Glacier Hill Parkway,2196,NSW,IT,Physical Therapy Assistant,High Net Worth,No,FALSE,Approved,Solex,Standard,medium,medium,19,10,44,575.27,431.45,14/12/2017,12/03/2013
877,13/05/1988,Female,36,1988,May,029 Springview Place,2177,NSW,Financial Services,Accounting Assistant III,Mass Customer,Yes,FALSE,Approved,Trek Bicycles,Standard,low,medium,3,8,92,1057.51,154.4,06/04/2017,04/12/1999
878,01/11/1982,Male,41,1982,November,1 Springview Place,4800,QLD,Manufacturing,Environmental Specialist,Mass Customer,Yes,FALSE,Approved,WeareA2B,Touring,medium,large,9,5,31,1362.99,57.74,12/10/2017,29/03/2016
879,02/08/1978,Female,45,1978,August,60 Meadow Valley Avenue,2219,NSW,n/a,null,Mass Customer,No,FALSE,Approved,OHM Cycles,Touring,low,medium,12,10,58,1073.07,933.84,12/02/2017,25/01/1997
880,31/12/1963,Female,60,1963,December,42 Thompson Hill,2234,NSW,n/a,Internal Auditor,High Net Worth,Yes,TRUE,Approved,Solex,Standard,high,large,10,10,11,1842.92,1105.75,18/09/2017,24/10/1995
881,07/05/1980,Female,44,1980,May,2 Pankratz Street,4812,QLD,n/a,Information Systems Manager,High Net Worth,No,TRUE,Approved,Giant Bicycles,Standard,medium,large,15,5,82,1812.75,582.48,05/08/2017,16/03/2011
882,29/09/1965,Female,58,1965,September,65345 Marcy Crossing,2065,NSW,Property,null,Mass Customer,Yes,TRUE,Approved,Giant Bicycles,Standard,medium,large,11,12,59,1765.3,709.48,09/09/2017,25/01/1997
884,30/01/1978,Male,46,1978,January,06419 Dayton Junction,3191,VIC,Property,Web Designer IV,Mass Customer,No,FALSE,Approved,Giant Bicycles,Standard,medium,large,17,10,11,1635.3,993.66,29/12/2017,09/06/2013
885,11/11/1966,Male,57,1966,November,5 Hauk Way,4870,QLD,Financial Services,Statistician IV,Mass Customer,No,TRUE,Approved,WeareA2B,Standard,medium,medium,18,8,20,752.64,205.36,23/12/2017,02/08/2015
886,15/11/1974,Female,49,1974,November,923 Westerfield Junction,2065,NSW,Health,Accounting Assistant III,Mass Customer,No,FALSE,Approved,Norco Bicycles,Standard,medium,small,11,10,53,586.45,521.94,29/12/2017,10/07/1991
887,17/11/1997,Male,26,1997,November,707 Spaight Place,2830,NSW,Manufacturing,null,High Net Worth,No,FALSE,Approved,Norco Bicycles,Standard,medium,small,1,4,55,1216.14,1082.36,28/04/2017,05/08/1991
888,10/11/1963,Female,60,1963,November,89 Monument Place,4720,QLD,Manufacturing,Accountant IV,Mass Customer,No,TRUE,Approved,OHM Cycles,Standard,high,medium,10,1,62,2005.66,1203.4,23/02/2017,10/04/2012
889,19/02/1967,Male,57,1967,February,583 Coleman Parkway,4213,QLD,Retail,Sales Representative,Affluent Customer,Yes,TRUE,Approved,Trek Bicycles,Standard,medium,large,10,9,46,1469.44,596.55,05/05/2017,21/05/2015
890,01/02/1974,Female,50,1974,February,376 Buena Vista Street,2026,NSW,Health,Dental Hygienist,Mass Customer,Yes,TRUE,Approved,Giant Bicycles,Standard,medium,medium,15,11,55,1403.5,954.82,27/05/2017,14/11/2016
891,06/08/1981,Male,42,1981,August,91457 Anderson Avenue,3124,VIC,Health,Occupational Therapist,High Net Worth,Yes,FALSE,Approved,Solex,Standard,medium,medium,9,12,21,1577.53,826.51,29/07/2017,12/04/1993
893,11/09/1983,Male,40,1983,September,1 5th Parkway,2148,NSW,IT,Geologist I,Mass Customer,No,FALSE,Approved,Solex,Standard,low,medium,16,8,97,1289.85,74.51,09/07/2017,11/12/2007
894,18/12/1970,Female,53,1970,December,7 Meadow Ridge Center,2165,NSW,Financial Services,Desktop Support Technician,High Net Worth,Yes,FALSE,Approved,WeareA2B,Standard,medium,small,9,9,13,175.89,131.92,12/08/2017,21/07/2003
895,03/09/1966,Female,57,1966,September,41821 Sheridan Center,2756,NSW,n/a,null,Mass Customer,Yes,FALSE,Approved,Solex,Standard,medium,medium,12,9,58,478.16,298.72,25/01/2017,11/04/2015
896,10/06/1978,Female,45,1978,June,7 Reindahl Center,2767,NSW,n/a,VP Sales,Mass Customer,No,FALSE,Approved,WeareA2B,Standard,medium,medium,15,8,25,1992.93,762.63,12/07/2017,26/05/1993
897,11/01/1969,Female,55,1969,January,6382 Bayside Street,2153,NSW,Manufacturing,Account Executive,Mass Customer,No,TRUE,Approved,null,null,null,null,11,10,25,311.54,null,10/05/2017,null
898,28/08/1977,Female,46,1977,August,850 Manitowish Avenue,2148,NSW,Financial Services,General Manager,Affluent Customer,No,TRUE,Approved,Solex,Standard,medium,medium,16,8,53,478.16,298.72,08/06/2017,02/12/2012
899,05/08/1963,Female,60,1963,August,88 Comanche Point,2486,NSW,Health,Business Systems Development Analyst,Affluent Customer,Yes,FALSE,Approved,Giant Bicycles,Road,medium,medium,12,7,42,792.9,594.68,13/09/2017,02/10/1992
900,07/08/1990,Male,33,1990,August,13845 Hayes Center,3228,VIC,Manufacturing,Associate Professor,Mass Customer,Yes,TRUE,Approved,Norco Bicycles,Mountain,low,small,5,8,48,688.63,612.88,22/09/2017,23/06/1999
901,27/04/1975,Female,49,1975,April,88022 South Road,4511,QLD,Retail,null,Mass Customer,Yes,TRUE,Approved,Solex,Touring,medium,large,16,5,13,2083.94,675.03,09/10/2017,26/07/1999
902,26/07/1989,Female,34,1989,July,9 Northridge Lane,2340,NSW,Retail,Staff Scientist,Mass Customer,No,FALSE,Approved,Giant Bicycles,Standard,medium,large,18,3,37,1812.75,582.48,06/06/2017,07/06/2010
903,03/07/1961,Male,62,1961,July,95530 Hallows Circle,4110,QLD,Financial Services,null,Mass Customer,No,FALSE,Approved,OHM Cycles,Road,high,large,14,5,46,12.01,7.21,17/10/2017,08/03/2009
904,06/05/1974,Female,50,1974,May,97 Karstens Place,4226,QLD,n/a,Database Administrator II,High Net Worth,Yes,FALSE,Approved,WeareA2B,Standard,low,medium,11,7,51,642.31,513.85,03/03/2017,10/01/2011
